"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"regulation_COVID";"Family";"Class";"Category";"Chrom";"Start";"End";"Strand";"TE_CODING";"IntersectedGene";"IntersectedGeneType";"IntersectedOrientation";"IntersectedGeneID";"TE_type";"TE_5UTR_Intersect";"TE_3UTR_Intersect";"ClosestUpstream_gn";"ClosestUpstream_id";"DistUpstream";"ClosestDownstream_gn";"ClosestDownstream_id";"DistDownstream";"FANTOM_enhancer";"FANTOM_CAGE";"locus";"Family_group"
"L1FLnI_18q12.1y";36,4581859652559;1,88034567727218;0,478526031564248;3,92945326532298;8,5139221248753e-05;0,000853622934441646;"up";"L1";"L1";"L1FLnI";"chr18";33783380;33793528;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"ASXL3";"ENSG00000141431";32185;"NOL4";"ENSG00000101746";57572;"None";"None";"L1FLnI_18q12.1y";NA
"L1FLnI_18q12.3a";20,3217657891404;1,59542547855355;0,629129210919105;2,53592656462855;0,0112150249242839;0,0387858986310279;"up";"L1";"L1";"L1FLnI";"chr18";39562094;39572114;"+";"coding";"MIR924HG";"lncRNA";"ANTISENSE";"ENSG00000267374";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q12.3a";NA
"L1FLnI_18q12.3c";50,6260084459769;2,05744792412808;0,588797930067671;3,49431922067324;0,000475272365076955;0,00327204003063475;"up";"L1";"L1";"L1FLnI";"chr18";39920871;39930934;"+";"coding";"LINC01901";"lncRNA";"ANTISENSE";"ENSG00000267413";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q12.3c";NA
"L1FLnI_18q21.1j";33,5626387440738;-1,52575606366323;0,48884805870944;-3,12112534044062;0,00180161334607321;0,00930597129940177;"down";"L1";"L1";"L1FLnI";"chr18";49101920;49112050;"-";"coding";"DYM";"protein_coding";"SENSE";"ENSG00000141627";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q21.1j";NA
"L1FLnI_18q21.1n";329,48823578174;2,61076704499206;0,584531876446267;4,4664237318665;7,95379991068559e-06;0,00012703947544302;"up";"L1";"L1";"L1FLnI";"chr18";49770581;49780063;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"ACAA2";"ENSG00000167315";2101;"AC090227.3";"ENSG00000267674";28518;"None";"None";"L1FLnI_18q21.1n";NA
"L1FLnI_18q21.2e";50,4847842687876;-2,54862484415586;0,762362525201869;-3,34306154867856;0,000828595195570704;0,0050462985915924;"down";"L1";"L1";"L1FLnI";"chr18";52632340;52642514;"+";"noncoding";"DCC";"protein_coding";"SENSE";"ENSG00000187323";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q21.2e";NA
"L1FLnI_18q21.2h";20,6323035610707;-3,34818287393832;0,657858886136544;-5,08951531171288;3,58979874158984e-07;1,09530603464323e-05;"down";"L1";"L1";"L1FLnI";"chr18";53254716;53264851;"-";"coding";"DCC";"protein_coding";"ANTISENSE";"ENSG00000187323";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q21.2h";NA
"L1FLnI_18q21.2j";34,9658800654837;-2,78427046094501;0,568311268760117;-4,89919981178527;9,6227747024423e-07;2,42360161493815e-05;"down";"L1";"L1";"L1FLnI";"chr18";53507952;53517943;"+";"coding";"DCC,LINC01917";"protein_coding,lncRNA";"SENSE,ANTISENSE";"ENSG00000187323,ENSG00000260433";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q21.2j";NA
"L1FLnI_18q21.2n";46,2864744182112;-2,36840121673213;0,463259956607677;-5,11246694852554;3,1797863464183e-07;9,89937552729005e-06;"down";"L1";"L1";"L1FLnI";"chr18";53973269;53983340;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC090666.1";"ENSG00000264296";158793;"LINC01919";"ENSG00000263438";343279;"None";"None";"L1FLnI_18q21.2n";NA
"L1FLnI_18q22.1b";12,2956833907045;-2,58322338561998;0,715068895034833;-3,61255174649171;0,000303198576101008;0,00230320572614695;"down";"L1";"L1";"L1FLnI";"chr18";64225886;64235970;"-";"coding";"LINC01924,LINC01538";"lncRNA,lncRNA";"ANTISENSE,SENSE";"ENSG00000267134,ENSG00000266952";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_18q22.1b";NA
"L1FLnI_18q22.1f";33,5485705281323;-1,5402678085959;0,508571411948264;-3,02861657656957;0,00245676270110618;0,0118130411764184;"down";"L1";"L1";"L1FLnI";"chr18";66711576;66721605;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"CDH19";"ENSG00000071991";107438;"RNU6-1037P";"ENSG00000238680";224511;"None";"None";"L1FLnI_18q22.1f";NA
"L1FLnI_18q22.2f";169,092082013849;-2,35762724708702;0,566089017357731;-4,16476415333307;3,11674583405635e-05;0,000383188671217851;"down";"L1";"L1";"L1FLnI";"chr18";70710816;70720947;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GTSCR1";"ENSG00000263417";60072;"AC090415.2";"ENSG00000265781";279530;"None";"None";"L1FLnI_18q22.2f";NA
"L1FLnI_18q22.2g";131,919980276697;-2,68233391845643;0,612423774611538;-4,37986575579604;1,18752443659168e-05;0,000173091619021602;"down";"L1";"L1";"L1FLnI";"chr18";70732371;70742476;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GTSCR1";"ENSG00000263417";81627;"AC090415.2";"ENSG00000265781";258001;"None";"None";"L1FLnI_18q22.2g";NA
"L1FLnI_18q22.2h";25,2445819578786;-2,34133593891268;0,619517283281209;-3,77929075119913;0,00015727569522124;0,00135753757980439;"down";"L1";"L1";"L1FLnI";"chr18";70938708;70948019;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GTSCR1";"ENSG00000263417";287964;"AC090415.2";"ENSG00000265781";52458;"None";"None";"L1FLnI_18q22.2h";NA
"L1FLnI_19q13.2i";148,476549337551;1,83146091838983;0,526578203687305;3,47804163857377;0,000505091458030697;0,00342483033921801;"up";"L1";"L1";"L1FLnI";"chr19";42743462;42753352;"-";"coding";"PSG8";"protein_coding";"SENSE";"ENSG00000124467";"EXONIC";FALSE;TRUE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_19q13.2i";NA
"L1FLnI_19q13.2j";44,57523693945;1,72404782907209;0,405777947882123;4,24874697619823;2,14969556757036e-05;0,000283660978341468;"up";"L1";"L1";"L1FLnI";"chr19";42768604;42778611;"-";"coding";"PSG8";"protein_coding";"SENSE";"ENSG00000124467";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_19q13.2j";NA
"L1FLnI_1p12a";32,120209092991;3,17776515699609;1,16137799843664;2,73620230560056;0,0062152802589013;0,0246357936546178;"up";"L1";"L1";"L1FLnI";"chr1";117214097;117224265;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"VTCN1";"ENSG00000134258";3137;"AL365264.1";"ENSG00000277141";18947;"None";"None";"L1FLnI_1p12a";NA
"L1FLnI_1p12s";62,2491576267268;-2,64858823340563;0,431888721004377;-6,13257097162949;8,64701120061259e-10;7,9414150866426e-08;"down";"L1";"L1";"L1FLnI";"chr1";119017133;119027148;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL139420.2";"ENSG00000239216";15728;"WARS2";"ENSG00000116874";4068;"None";"None";"L1FLnI_1p12s";NA
"L1FLnI_1p12t";147,843348367312;-1,5182178901252;0,275785124608534;-5,50507534545327;3,69010415680679e-08;1,70301088322179e-06;"down";"L1";"L1";"L1FLnI";"chr1";119112865;119123415;"+";"noncoding";"WARS2";"protein_coding";"ANTISENSE";"ENSG00000116874";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p12t";NA
"L1FLnI_1p13.1d";102,105003100162;-1,58386961586664;0,376270968233498;-4,20938565444613;2,56065992854349e-05;0,000327993037430173;"down";"L1";"L1";"L1FLnI";"chr1";116085701;116097071;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"MAB21L3";"ENSG00000173212";14684;"SLC22A15";"ENSG00000163393";15647;"None";"chr1:116093707-116093710";"L1FLnI_1p13.1d";NA
"L1FLnI_1p13.2b";211,618434066556;-4,4130651121876;1,02825346611134;-4,29180669711425;1,77225201224985e-05;0,000240418943582019;"down";"L1";"L1";"L1FLnI";"chr1";111292033;111301917;"+";"coding";"CHIA";"protein_coding";"SENSE";"ENSG00000134216";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p13.2b";NA
"L1FLnI_1p13.2c";89,678328787982;-2,62295355563069;0,890912353590729;-2,94412076009402;0,00323873601146558;0,0146669386239151;"down";"L1";"L1";"L1FLnI";"chr1";111331713;111341871;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL356387.2";"ENSG00000232240";7638;"PIFO";"ENSG00000173947";4729;"None";"chr1:111332458-111332467";"L1FLnI_1p13.2c";NA
"L1FLnI_1p13.3e";204,522919673288;-2,28014208037954;0,356729319649579;-6,39179892087187;1,6394540384719e-10;2,00756611857679e-08;"down";"L1";"L1";"L1FLnI";"chr1";108161298;108171309;"-";"coding";"SLC25A24";"protein_coding";"SENSE";"ENSG00000085491";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p13.3e";NA
"L1FLnI_1p22.1k";497,520743566691;-1,60326573200564;0,298460581898691;-5,3717838443063;7,79615290720784e-08;3,12663180348458e-06;"down";"L1";"L1";"L1FLnI";"chr1";93401459;93411598;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"FNBP1L";"ENSG00000137942";36533;"AL137159.1";"ENSG00000207379";15642;"None";"None";"L1FLnI_1p22.1k";NA
"L1FLnI_1p22.3c";51,9881866184268;1,7464331890972;0,442913380495108;3,94305809218264;8,04491584841857e-05;0,000816403393943383;"up";"L1";"L1";"L1FLnI";"chr1";85638368;85648524;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC092807.2";"ENSG00000230285";37634;"ZNHIT6";"ENSG00000117174";893;"None";"None";"L1FLnI_1p22.3c";NA
"L1FLnI_1p22.3d";28,3262253057274;1,83552379691072;0,541307711093763;3,39090642769872;0,000696618807999913;0,00438201858402137;"up";"L1";"L1";"L1FLnI";"chr1";85745021;85755048;"+";"coding";"COL24A1";"protein_coding";"ANTISENSE";"ENSG00000171502";"EXONIC";FALSE;TRUE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p22.3d";NA
"L1FLnI_1p22.3g";12,1111460853565;1,53449634388299;0,598309898680459;2,56471829609913;0,0103259602171136;0,0363625838320442;"up";"L1";"L1";"L1FLnI";"chr1";85865819;85874338;"+";"coding";"COL24A1";"protein_coding";"ANTISENSE";"ENSG00000171502";"EXONIC";FALSE;TRUE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p22.3g";NA
"L1FLnI_1p31.1bb";382,15715385081;-3,27594399316112;0,546943526292248;-5,98954706598115;2,10426231125459e-09;1,63775805648832e-07;"down";"L1";"L1";"L1FLnI";"chr1";78199610;78210071;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RNFT1P2";"ENSG00000233333";28373;"AC096531.2";"ENSG00000237413";19528;"None";"None";"L1FLnI_1p31.1bb";NA
"L1FLnI_1p31.1cb";146,947967065139;-3,7307803846612;0,6642368132097;-5,61664200247118;1,94704243603812e-08;9,9897417500414e-07;"down";"L1";"L1";"L1FLnI";"chr1";78253478;78263147;"+";"noncoding";"AC096531.2";"lncRNA";"SENSE";"ENSG00000237413";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p31.1cb";NA
"L1FLnI_1p31.1eb";144,400667921596;-3,36513287541412;0,512987576619084;-6,55987206862298;5,38539602020682e-11;8,10811099173433e-09;"down";"L1";"L1";"L1FLnI";"chr1";78306561;78316657;"+";"coding";"AC096531.2,PTGFR";"lncRNA,protein_coding";"SENSE,SENSE";"ENSG00000237413,ENSG00000122420";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p31.1eb";NA
"L1FLnI_1p31.1gb";1845,2419998572;2,20206938813423;0,506405264836729;4,34843304570343;1,37113663911966e-05;0,000195232851064728;"up";"L1";"L1";"L1FLnI";"chr1";78458981;78470005;"-";"coding";"PTGFR";"protein_coding";"ANTISENSE";"ENSG00000122420";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p31.1gb";NA
"L1FLnI_1p31.1hb";2990,1729388442;1,95437653024433;0,501884865379484;3,89407345201891;9,85747797710805e-05;0,000952958713071162;"up";"L1";"L1";"L1FLnI";"chr1";78480074;78489562;"+";"noncoding";"PTGFR";"protein_coding";"SENSE";"ENSG00000122420";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p31.1hb";NA
"L1FLnI_1p31.1oa";26,7912864332678;1,75011996559506;0,597389273838408;2,92961397574148;0,00339383324681564;0,0152480828077882;"up";"L1";"L1";"L1FLnI";"chr1";75674252;75684270;"+";"coding";"AL137803.1";"transcribed_processed_pseudogene";"ANTISENSE";"ENSG00000230863";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p31.1oa";NA
"L1FLnI_1p33a";1019,90308213513;-1,89809243764584;0,5366761266792;-3,53675586315103;0,000405073922059629;0,00287496051019755;"down";"L1";"L1";"L1FLnI";"chr1";46824640;46834812;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"CYP4Z2P";"ENSG00000154198";8283;"CYP4B1";"ENSG00000142973";5227;"None";"None";"L1FLnI_1p33a";NA
"L1FLnI_1p33b";809,849987107239;-2,12197487178946;0,536838272204634;-3,9527265130989;7,72657294812623e-05;0,000795525178874342;"down";"L1";"L1";"L1FLnI";"chr1";46842639;46851391;"+";"coding";"CYP4Z2P";"transcribed_unprocessed_pseudogene";"ANTISENSE";"ENSG00000154198";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p33b";NA
"L1FLnI_1p33g";45,2902738772395;1,51961844541134;0,340266772538259;4,4659619100495;7,97097919189542e-06;0,000127092834892999;"up";"L1";"L1";"L1FLnI";"chr1";47162426;47172561;"+";"coding";"CYP4A22-AS1,MTND1P34";"lncRNA,transcribed_processed_pseudogene";"ANTISENSE,ANTISENSE";"ENSG00000225506,ENSG00000225514";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p33g";NA
"L1FLnI_1p35.1a";39,6579018209426;3,70412368514647;0,644084656917985;5,75098885738267;8,87229632628835e-09;5,16515029546107e-07;"up";"L1";"L1";"L1FLnI";"chr1";33668499;33678618;"+";"noncoding";"CSMD2";"protein_coding";"ANTISENSE";"ENSG00000121904";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p35.1a";NA
"L1FLnI_1p36.33a";878,200595072583;2,82397505819044;0,551372913227113;5,12171525014185;3,02768861024963e-07;9,55542687166069e-06;"up";"L1";"L1";"L1FLnI";"chr1";437437;447857;"+";"noncoding";"AL732372.2,WBP1LP7";"transcribed_unprocessed_pseudogene,processed_pseudogene";"ANTISENSE,SENSE";"ENSG00000237094,ENSG00000269732";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1p36.33a";NA
"L1FLnI_1q24.1g";34,9825508678169;-2,90257704486536;0,631627360036329;-4,59539473511472;4,31930804338461e-06;8,04635396966415e-05;"down";"L1";"L1";"L1FLnI";"chr1";166410801;166420938;"-";"noncoding";"AL583804.1";"lncRNA";"SENSE";"ENSG00000225325";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q24.1g";NA
"L1FLnI_1q24.1h";30,0757257244389;-2,25148550663237;0,87047079910509;-2,58651468716363;0,00969520384161422;0,0345923667759848;"down";"L1";"L1";"L1FLnI";"chr1";166422971;166433412;"-";"noncoding";"AL583804.1";"lncRNA";"SENSE";"ENSG00000225325";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q24.1h";NA
"L1FLnI_1q24.2j";82,7630389705625;2,10912990440465;0,473557261927835;4,45380120625424;8,43632164717061e-06;0,000133125735408273;"up";"L1";"L1";"L1FLnI";"chr1";170045039;170055484;"+";"noncoding";"KIFAP3";"protein_coding";"ANTISENSE";"ENSG00000075945";"EXONIC";TRUE;FALSE;NA;NA;NA;NA;NA;NA;"None";"chr1:170046208-170046209";"L1FLnI_1q24.2j";NA
"L1FLnI_1q24.2k";642,75956415471;2,09637869140831;0,464675092987056;4,51149356409922;6,43727368953304e-06;0,000109636845286289;"up";"L1";"L1";"L1FLnI";"chr1";170045039;170054037;"+";"noncoding";"KIFAP3";"protein_coding";"ANTISENSE";"ENSG00000075945";"EXONIC";TRUE;FALSE;NA;NA;NA;NA;NA;NA;"None";"chr1:170046208-170046209";"L1FLnI_1q24.2k";NA
"L1FLnI_1q24.2l";1850,34670467983;2,03576212531213;0,379405119123252;5,36566857615541;8,06499140086045e-08;3,19262418213372e-06;"up";"L1";"L1";"L1FLnI";"chr1";170088673;170098701;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"SIGLEC30P";"ENSG00000224896";16935;"KIFAP3";"ENSG00000075945";3465;"None";"None";"L1FLnI_1q24.2l";NA
"L1FLnI_1q24.3m";51,9038468706931;1,75660142326133;0,595234139979921;2,95111000071432;0,00316634129844194;0,0144387678673738;"up";"L1";"L1";"L1FLnI";"chr1";172980781;172990806;"-";"coding";"AL031599.1";"lncRNA";"ANTISENSE";"ENSG00000224228";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"chr1:172990719-172990971";"None";"L1FLnI_1q24.3m";NA
"L1FLnI_1q25.2t";46,1173474699704;-3,58711434667973;0,595114787301243;-6,02760076412613;1,66411500454245e-09;1,37686776592053e-07;"down";"L1";"L1";"L1FLnI";"chr1";179565074;179573683;"-";"noncoding";"NPHS2";"protein_coding";"SENSE";"ENSG00000116218";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q25.2t";NA
"L1FLnI_1q25.3f";263,617105517919;-2,45710584771206;0,53201139094461;-4,61852112480028;3,86484639459448e-06;7,42567976735474e-05;"down";"L1";"L1";"L1FLnI";"chr1";182540460;182549633;"-";"noncoding";"RGSL1";"protein_coding";"ANTISENSE";"ENSG00000121446";"EXONIC";FALSE;TRUE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q25.3f";NA
"L1FLnI_1q25.3j";56,5244274495227;-1,99452835638321;0,398911188331408;-4,99993084858325;5,73508796830673e-07;1,60094370519541e-05;"down";"L1";"L1";"L1FLnI";"chr1";184130075;184140257;"-";"coding";"AL158011.2";"lncRNA";"SENSE";"ENSG00000286655";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q25.3j";NA
"L1FLnI_1q25.3n";254,687210623178;1,63775265140329;0,432308850508992;3,78838566334008;0,000151629345962506;0,00131746822452191;"up";"L1";"L1";"L1FLnI";"chr1";185251300;185261305;"-";"coding";"SWT1,AL356273.1,AL356273.2";"protein_coding,misc_RNA,misc_RNA";"ANTISENSE,ANTISENSE,SENSE";"ENSG00000116668,ENSG00000201421,ENSG00000206640";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q25.3n";NA
"L1FLnI_1q31.1p";21,2250506853887;-1,9435601290064;0,645407807100342;-3,01136755338975;0,00260073833401463;0,0123693323975092;"down";"L1";"L1";"L1FLnI";"chr1";188751742;188761760;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL691515.2";"ENSG00000238054";107714;"AL691515.1";"ENSG00000237283";19534;"None";"None";"L1FLnI_1q31.1p";NA
"L1FLnI_1q31.1r";16,9548664147602;-1,86875966711304;0,606640655524779;-3,08050515588418;0,00206649776804684;0,0103426242516306;"down";"L1";"L1";"L1FLnI";"chr1";188766601;188775496;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL691515.1";"ENSG00000237283";34393;"AL691515.2";"ENSG00000238054";93978;"None";"None";"L1FLnI_1q31.1r";NA
"L1FLnI_1q31.3e";163,125268797905;-2,18154826623073;0,494697824263819;-4,40986024039459;1,0343735424401e-05;0,000156502250638714;"down";"L1";"L1";"L1FLnI";"chr1";195581279;195591749;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL353072.2";"ENSG00000285718";649969;"AL353709.1";"ENSG00000287364";155275;"None";"None";"L1FLnI_1q31.3e";NA
"L1FLnI_1q32.2c";52,4048815152584;1,54313123472948;0,345056158889439;4,47211619029216;7,7449324175314e-06;0,00012456998130054;"up";"L1";"L1";"L1FLnI";"chr1";207203236;207213407;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL445493.2";"ENSG00000243636";19174;"C4BPAP2";"ENSG00000232621";12391;"None";"None";"L1FLnI_1q32.2c";NA
"L1FLnI_1q42.12a";25,6061666620548;2,37440708720126;0,436465065621621;5,44008507031276;5,32551352084411e-08;2,29622141668696e-06;"up";"L1";"L1";"L1FLnI";"chr1";224930417;224939553;"+";"coding";"DNAH14";"protein_coding";"SENSE";"ENSG00000185842";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q42.12a";NA
"L1FLnI_1q42.12b";26,7816145617745;1,70449220065101;0,437938197941958;3,89208388001112;9,93868690912918e-05;0,00095979916481012;"up";"L1";"L1";"L1FLnI";"chr1";224940025;224950118;"-";"noncoding";"DNAH14";"protein_coding";"ANTISENSE";"ENSG00000185842";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q42.12b";NA
"L1FLnI_1q43i";44,6435934819631;-2,04826057035967;0,443643932091181;-4,61690202930284;3,89511039737401e-06;7,45615494028234e-05;"down";"L1";"L1";"L1FLnI";"chr1";240894759;240904900;"-";"coding";"RGS7";"protein_coding";"SENSE";"ENSG00000182901";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q43i";NA
"L1FLnI_1q44b";121,056341132875;-2,15970490133666;0,301356949347719;-7,16660062431378;7,6882895221055e-13;2,5217589632506e-10;"down";"L1";"L1";"L1FLnI";"chr1";243803549;243813690;"+";"coding";"AKT3";"protein_coding";"ANTISENSE";"ENSG00000117020";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q44b";NA
"L1FLnI_1q44e";133,654043616986;3,0748472072266;0,456497020353959;6,73574430966148;1,63092872351284e-11;2,99568987934839e-09;"up";"L1";"L1";"L1FLnI";"chr1";244562235;244572886;"-";"noncoding";"CATSPERE";"protein_coding";"ANTISENSE";"ENSG00000179397";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_1q44e";NA
"L1FLnI_20q12b";34,7515235971909;1,59019171573523;0,588096838835718;2,70396235913018;0,00685180502848318;0,0266752765500591;"up";"L1";"L1";"L1FLnI";"chr20";39968660;39979070;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"LINC01370";"ENSG00000237767";25146;"HSPE1P1";"ENSG00000234878";35421;"None";"None";"L1FLnI_20q12b";NA
"L1FLnI_20q12g";34,3594852992762;1,96031095052156;0,476012972285459;4,11818808447512;3,81862980737486e-05;0,000453104601433213;"up";"L1";"L1";"L1FLnI";"chr20";42202771;42212817;"+";"coding";"PTPRT";"protein_coding";"ANTISENSE";"ENSG00000196090";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_20q12g";NA
"L1FLnI_20q13.2i";262,559667948439;1,60770186958874;0,421642039622167;3,81295439854478;0,000137315455659823;0,00122437392697069;"up";"L1";"L1";"L1FLnI";"chr20";55062154;55071239;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RPL12P4";"ENSG00000185834";3405;"RNU4ATAC7P";"ENSG00000252089";202342;"None";"None";"L1FLnI_20q13.2i";NA
"L1FLnI_20q13.2j";101,362880401418;1,8740961488797;0,394763064180721;4,74739487791024;2,06053422155586e-06;4,39070679600209e-05;"up";"L1";"L1";"L1FLnI";"chr20";55219806;55229969;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"LINC01440";"ENSG00000235166";178929;"RPL12P4";"ENSG00000185834";144666;"None";"None";"L1FLnI_20q13.2j";NA
"L1FLnI_21q21.1aa";261,091966257783;1,68390928362289;0,42288750728299;3,98193196682929;6,83573485550594e-05;0,000718431697128373;"up";"L1";"L1";"L1FLnI";"chr21";19501749;19512831;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RPL37P4";"ENSG00000230198";81010;"RNU1-139P";"ENSG00000212609";156437;"None";"None";"L1FLnI_21q21.1aa";NA
"L1FLnI_21q21.1z";325,185167493901;1,51213586326839;0,524813468693128;2,88128250030217;0,00396060479568665;0,0172226299448798;"up";"L1";"L1";"L1FLnI";"chr21";19420363;19430809;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RNU1-139P";"ENSG00000212609";75051;"RPL37P4";"ENSG00000230198";163032;"None";"None";"L1FLnI_21q21.1z";NA
"L1FLnI_21q22.11d";25,0451279459627;2,40036885633929;0,583886700786771;4,11101820456754;3,93918137640716e-05;0,000464408751744844;"up";"L1";"L1";"L1FLnI";"chr21";33925124;33935106;"-";"coding";"AP000311.1,LINC00649";"protein_coding,lncRNA";"SENSE,ANTISENSE";"ENSG00000249209,ENSG00000237945";"EXONIC";TRUE;FALSE;NA;NA;NA;NA;NA;NA;"chr21:33933573-33933596";"chr21:33931601-33931640,chr21:33931789-33931813";"L1FLnI_21q22.11d";NA
"L1FLnI_21q22.13a";390,400283017699;-2,10459191765357;0,451593855621116;-4,66036437709929;3,15650090210185e-06;6,37127566701174e-05;"down";"L1";"L1";"L1FLnI";"chr21";36613046;36623173;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AP000696.3";"ENSG00000286852";31817;"AP000696.1";"ENSG00000231324";9508;"None";"None";"L1FLnI_21q22.13a";NA
"L1FLnI_2p12a";76,8145696299979;-2,42260556517801;0,588106614795236;-4,11933058433886;3,79974676146415e-05;0,000451447273703581;"down";"L1";"L1";"L1FLnI";"chr2";75368398;75378535;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GAPDHP57";"ENSG00000236167";77459;"TACR1";"ENSG00000115353";168878;"None";"None";"L1FLnI_2p12a";NA
"L1FLnI_2p21c";194,829562009136;1,6929435990856;0,342215478392812;4,94701059997747;7,53618741771223e-07;2,00737151817366e-05;"up";"L1";"L1";"L1FLnI";"chr2";43659973;43670000;"-";"coding";"PLEKHH2";"protein_coding";"ANTISENSE";"ENSG00000152527";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1FLnI_2p21c";NA
